synthetic_person_id,education_level,findex_inc_q,findex_fin20,findex_fin21,findex_fin22a,findex_fin22b,findex_fin22c,findex_fin22g,findex_fin22h,findex_fin23,findex_fin34d,findex_fin36a,findex_fin31c,findex_fh2,findex_fh2a,findex_fin39c,findex_fin7,urban_rural,findex_fin17a,findex_fin17b,findex_fin22a_1,findex_fin22d,findex_fin22f,findex_merchantpay_dig,elmps_bank_savings_amount_band,age_band,findex_fin39d,sex,findex_account_fin,findex_account,findex_fin2,findex_fin10,findex_fin11_0,findex_fin11_1,findex_fin11_2,findex_borrowed,findex_pay_utilities,findex_fin30,findex_fin31a,findex_fin31b,findex_fin31d,findex_receive_pensions,findex_fin38,findex_fin39a,findex_fin5,findex_fin6,findex_fin8,findex_fin3,findex_fin9a,findex_fin9b,findex_fin11a,findex_fin11b,findex_fin11c,findex_fin11d,findex_fin11e,findex_fin11f,elmps_formal_loan_outcome,elmps_formal_loan_cost_type,elmps_borrowed_from_individuals_last12m,elmps_amount_borrowed_from_individuals_band,elmps_informal_loan_cost_type,in_workforce,lfs_marital_status,findex_account_mob,findex_fin17e,findex_fin17f,findex_fin19,findex_domestic_remittances,findex_fin29,findex_fin26a,elmps_has_mobile_wallet,elmps_savings_interest_bearing,lfs_region,lfs_employment_status,lfs_occupation_group,lfs_industry_group,lfs_sector,lfs_workplace_type,lfs_job_stability,lfs_contract_type,lfs_health_insurance,lfs_social_security,lfs_works_in_establishment,lfs_establishment_size_band,lfs_has_secondary_job,lfs_weekly_hours_band,lfs_monthly_wage_band,lfs_employer_income_band,lfs_self_employed_income_band,findex_dig_account,findex_saved,findex_fin17c,findex_fin18,findex_fin22e,findex_receive_wages,findex_fin32,findex_fin33,findex_fin34a,findex_fin34b,findex_fin34c,findex_fin35,findex_fin36,findex_fh1,findex_fin28,findex_receive_transfers,findex_receive_agriculture,findex_fin37,findex_fin39b,findex_anydigpayment,findex_fin26b,findex_fin27,elmps_employment_status,elmps_job_formality,elmps_firm_size_band,elmps_social_insurance_job,elmps_has_job_contract,elmps_medical_insurance_job,elmps_paid_leave_job,elmps_paid_sick_leave_job,elmps_has_secondary_job,elmps_owns_mobile_phone,elmps_has_any_savings,elmps_savings_method,elmps_applied_formal_loan_last12m,elmps_formal_lender_type,elmps_formal_loan_purpose,elmps_has_bank_account,elmps_num_enterprises_managed,elmps_manages_sme
1211,2,3,2,-1,2,2,2,-1,-1,2,-1,-1,-1,2,2,-1,-1,0,2,-1,2,1,2,0,-1,1,-1,0,1,0,2,-1,-1,2,1,0,4,2,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,-1,2,-1,-1,2,-1,-1,1,1,0,2,-1,1,3,-1,2,2,-1,818011,1,70,30,3,-1,1,200,0,0,1,-1,-1,-1,2,-1,-1,0,1,2,2,2,4,1,2,2,2,1,-1,-1,2,-1,4,4,2,-1,1,-1,-1,1,0,3,2,2,-1,-1,-1,0,1,2,-1,2,-1,-1,2,0,0
1212,2,2,2,-1,2,1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,2,-1,-1,2,1,0,-1,4,-1,0,1,1,2,-1,2,-1,-1,1,4,2,2,-1,1,4,1,-1,2,-1,2,1,1,-1,2,2,-1,-1,-1,2,-1,-1,2,-1,-1,1,2,1,-1,-1,2,3,2,2,-1,-1,818022,1,50,50,3,-1,1,-1,0,0,0,-1,0,4,-1,-1,-1,1,0,2,2,2,2,1,2,-1,2,-1,-1,-1,2,-1,1,4,2,-1,0,-1,3,1,0,7,2,1,0,0,0,0,1,2,-1,2,-1,-1,2,1,0
1213,4,2,2,-1,2,2,-1,-1,-1,2,-1,-1,-1,2,2,-1,-1,0,2,-1,-1,2,2,0,-1,2,-1,1,1,0,2,-1,2,2,1,1,4,1,2,2,1,4,2,-1,3,2,-1,2,-1,-1,-1,2,-1,1,2,2,-1,-1,2,-1,-1,1,2,0,-1,-1,2,2,-1,2,2,-1,818026,1,40,130,-1,-1,1,125,0,0,1,-1,0,5,-1,-1,-1,0,0,2,2,2,1,1,1,-1,2,1,-1,1,2,-1,4,4,2,-1,1,-1,-1,1,1,1,1,-1,1,-1,0,0,1,2,-1,2,-1,-1,2,1,0
1214,4,4,2,-1,2,2,2,-1,-1,2,-1,-1,-1,2,2,-1,-1,0,1,-1,2,2,1,0,-1,2,-1,1,1,1,2,-1,-1,1,1,0,4,2,-1,-1,-1,4,2,-1,3,-1,-1,2,2,-1,2,-1,2,-1,-1,-1,-1,-1,2,-1,-1,1,4,0,-1,-1,2,2,-1,2,2,-1,818025,1,20,100,3,-1,1,-1,0,-1,1,-1,0,-1,2,-1,-1,0,0,2,2,2,2,1,2,2,2,1,-1,-1,2,-1,4,4,2,-1,1,2,-1,1,0,4,2,1,0,1,1,0,1,2,-1,2,2,-1,2,0,0
1215,1,3,2,-1,2,1,-1,-1,-1,2,-1,-1,-1,2,2,-1,-1,0,2,-1,-1,2,1,0,-1,6,-1,0,1,1,1,2,-1,-1,-1,1,4,1,-1,-1,-1,1,1,-1,-1,2,2,2,1,2,-1,1,-1,2,-1,2,-1,-1,2,-1,-1,0,2,0,-1,-1,2,3,-1,-1,-1,-1,818021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,4,2,-1,-1,2,-1,-1,-1,2,-1,4,4,2,-1,1,-1,-1,3,1,-1,1,-1,1,-1,1,1,2,2,-1,1,-1,-1,2,3,0
1216,2,2,2,-1,2,1,-1,-1,-1,2,-1,-1,-1,2,2,-1,-1,0,2,-1,-1,2,1,0,-1,1,-1,0,0,0,2,-1,2,2,2,1,2,2,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,2,2,2,2,1,1,2,-1,-1,2,-1,-1,0,1,0,-1,-1,2,1,2,-1,-1,-1,818012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,1,2,2,2,-1,-1,-1,-1,-1,-1,2,-1,4,4,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,2,0,0
1217,1,2,2,-1,2,2,-1,-1,-1,2,-1,-1,-1,2,2,-1,-1,1,2,-1,-1,2,1,0,-1,5,-1,1,1,1,1,-1,2,2,-1,1,2,1,2,2,1,4,1,-1,2,-1,-1,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,0,5,0,-1,-1,2,1,-1,-1,-1,-1,818018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,4,2,-1,-1,-1,-1,-1,-1,2,-1,1,4,2,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,2,0,0
1218,1,5,2,-1,2,2,-1,-1,-1,2,-1,-1,-1,2,2,-1,-1,1,2,-1,-1,2,1,0,-1,4,-1,1,0,0,1,2,-1,2,-1,0,2,1,2,2,1,4,2,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,1,-1,2,-1,-1,2,-1,-1,0,2,0,-1,-1,2,3,-1,2,-1,-1,818026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,2,2,-1,-1,-1,-1,-1,-1,2,-1,4,4,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,2,-1,-1,2,0,0
1219,2,4,2,-1,2,1,-1,-1,-1,2,-1,-1,-1,2,2,-1,-1,1,2,-1,-1,2,2,0,-1,5,-1,1,0,0,2,-1,-1,2,2,0,2,2,2,2,1,4,2,-1,-1,2,-1,-1,2,2,-1,2,-1,-1,2,2,-1,-1,2,-1,-1,0,5,0,2,-1,2,3,-1,2,-1,-1,818024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,2,2,4,2,-1,-1,-1,-1,-1,-1,2,-1,4,4,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,2,-1,-1,2,0,0
1220,1,4,2,-1,2,2,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,1,2,-1,-1,1,2,0,-1,1,-1,1,0,0,2,-1,2,2,2,0,2,1,-1,-1,-1,4,2,-1,3,-1,-1,1,1,-1,2,-1,2,2,2,2,-1,-1,2,-1,-1,0,-1,0,-1,-1,2,3,-1,2,-1,-1,818024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,2,2,4,2,-1,-1,-1,-1,-1,-1,2,-1,4,4,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,2,0,0
1221,1,3,2,-1,2,1,-1,-1,-1,2,-1,-1,-1,1,2,-1,-1,0,2,-1,-1,1,1,0,-1,1,-1,1,1,1,1,2,2,2,1,0,4,2,2,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,2,2,-1,-1,2,-1,-1,0,-1,0,-1,-1,2,2,-1,2,2,-1,818012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,2,2,4,2,-1,-1,-1,-1,-1,-1,2,-1,4,4,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,2,-1,-1,2,0,0
1222,1,2,2,-1,2,1,-1,-1,-1,2,-1,-1,-1,2,2,-1,-1,0,2,-1,-1,2,2,0,-1,6,-1,0,0,1,1,-1,-1,-1,-1,1,2,1,-1,2,-1,4,2,-1,2,2,2,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,0,2,0,-1,-1,2,3,-1,-1,-1,-1,818013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,4,2,-1,-1,2,-1,-1,-1,2,-1,4,4,2,-1,0,-1,-1,2,0,-1,-1,-1,1,0,0,-1,1,2,-1,-1,-1,-1,2,2,0
1223,2,2,2,-1,2,1,1,-1,-1,2,-1,-1,-1,2,1,-1,-1,1,2,-1,-1,2,1,1,-1,2,-1,0,0,1,1,1,2,1,1,1,1,1,-1,-1,1,4,2,-1,2,-1,-1,-1,1,-1,2,2,2,1,-1,1,-1,-1,2,-1,-1,1,1,1,-1,2,2,3,-1,-1,-1,-1,818026,2,90,70,3,-1,1,130,0,0,0,-1,0,2,3,-1,-1,1,0,2,2,2,1,1,2,-1,-1,-1,-1,-1,2,-1,4,4,2,-1,1,2,-1,1,1,1,2,-1,0,-1,0,0,1,2,5,2,-1,-1,2,0,0
1224,1,1,2,-1,2,1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,2,-1,-1,2,1,0,-1,5,-1,1,1,1,2,2,-1,1,2,0,4,1,2,-1,1,4,2,1,-1,2,2,1,2,2,2,-1,2,1,-1,2,-1,-1,2,-1,-1,0,5,0,-1,2,2,3,-1,2,-1,-1,818001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,4,2,-1,-1,-1,-1,-1,-1,2,-1,4,4,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,2,0,0
1225,1,5,2,-1,2,2,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,2,-1,-1,2,1,0,-1,1,-1,0,0,0,2,-1,2,2,1,0,4,2,-1,-1,-1,4,2,-1,-1,-1,-1,1,-1,1,2,2,2,1,2,2,-1,-1,2,-1,-1,0,-1,0,-1,-1,2,3,-1,-1,-1,-1,818022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,4,2,-1,-1,2,-1,-1,-1,2,-1,4,4,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,2,0,0
1226,2,1,2,-1,2,2,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,0,2,-1,2,2,2,0,-1,1,-1,0,0,1,1,-1,-1,2,1,1,4,2,2,2,-1,4,2,-1,-1,-1,-1,-1,-1,-1,2,2,-1,1,2,2,-1,-1,2,-1,-1,1,1,0,2,2,2,3,-1,-1,2,-1,818002,1,30,30,3,-1,3,200,0,0,1,-1,-1,1,-1,-1,-1,0,0,2,-1,2,4,2,2,-1,2,1,-1,-1,2,2,4,4,2,-1,1,2,-1,-1,0,1,-1,1,0,0,0,0,1,2,-1,2,-1,-1,2,0,0
1227,1,5,2,-1,2,2,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,1,2,2,-1,2,2,0,-1,1,1,1,1,1,2,-1,2,2,2,0,2,2,-1,2,-1,4,2,-1,-1,3,-1,-1,-1,-1,2,2,2,2,-1,2,-1,-1,2,-1,-1,0,-1,0,-1,-1,2,3,-1,-1,-1,-1,818017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,4,2,-1,-1,-1,-1,-1,-1,1,-1,4,4,2,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,6,2,-1,-1,2,0,0
1228,2,4,2,-1,1,1,2,-1,-1,2,-1,-1,-1,2,2,-1,-1,1,2,-1,-1,2,2,1,-1,2,-1,1,1,0,2,1,2,2,2,1,4,2,2,-1,1,4,2,-1,-1,-1,-1,-1,2,-1,-1,-1,2,2,-1,2,-1,4,2,-1,-1,0,2,0,-1,-1,2,2,-1,2,-1,-1,818024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,4,2,-1,-1,-1,-1,-1,-1,2,-1,1,4,2,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,2,-1,-1,2,0,0
1229,1,2,2,-1,2,2,-1,-1,-1,2,-1,-1,-1,2,2,-1,-1,1,1,-1,-1,2,1,0,-1,2,-1,0,0,0,2,2,2,-1,2,1,2,1,-1,-1,1,4,2,-1,-1,2,-1,2,1,2,2,2,-1,-1,2,2,-1,-1,2,-1,-1,0,2,0,-1,-1,2,3,2,2,-1,-1,818012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,1,1,-1,-1,2,-1,-1,-1,2,-1,4,4,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,2,0,0
1230,2,4,2,-1,2,1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,0,2,-1,-1,2,2,0,-1,3,-1,1,0,1,1,1,2,-1,2,0,4,2,2,2,1,4,2,-1,-1,-1,-1,2,1,-1,2,2,-1,-1,-1,1,-1,-1,2,-1,4,0,2,0,-1,-1,2,3,-1,2,2,-1,818012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,4,2,-1,-1,-1,-1,-1,-1,2,-1,4,4,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,2,-1,-1,2,0,0
1231,2,1,2,-1,2,2,-1,-1,-1,2,-1,-1,-1,2,2,-1,-1,0,2,-1,-1,2,2,0,-1,2,-1,0,0,0,2,-1,2,-1,-1,1,2,2,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,1,2,-1,-1,2,3,-1,1,1,0,-1,-1,2,3,1,-1,-1,-1,818016,1,60,-1,3,-1,1,200,0,0,0,-1,0,4,2,-1,-1,0,0,2,2,2,4,1,2,2,2,1,2,-1,2,1,4,4,1,-1,1,-1,-1,1,0,2,1,2,0,0,-1,0,1,2,1,2,-1,1,2,0,0
1232,1,1,2,-1,2,2,-1,-1,-1,2,-1,-1,-1,2,2,-1,-1,0,2,-1,-1,2,1,0,-1,2,-1,1,0,1,2,-1,-1,2,2,1,2,1,2,2,1,4,2,-1,3,-1,-1,-1,2,-1,2,1,-1,1,-1,2,-1,-1,2,-1,-1,0,2,0,-1,-1,2,3,-1,2,2,-1,818002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,-1,2,4,2,-1,-1,-1,-1,-1,-1,2,-1,4,4,2,-1,0,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,2,-1,-1,2,0,0
1233,3,2,2,-1,2,2,-1,-1,-1,-1,-1,-1,-1,2,2,-1,1,0,2,1,2,2,2,0,-1,3,-1,0,0,0,1,-1,-1,-1,-1,1,4,1,2,-1,-1,4,2,1,4,2,2,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,2,-1,-1,0,2,0,-1,-1,2,3,2,2,2,-1,818021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,4,2,-1,-1,-1,-1,-1,-1,2,-1,4,4,1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,2,0,0
1234,2,4,2,-1,1,1,-1,-1,-1,2,-1,-1,-1,2,2,-1,-1,1,2,2,-1,2,1,0,-1,3,-1,1,1,1,2,-1,-1,2,2,1,4,1,2,-1,1,4,2,-1,-1,-1,1,-1,-1,-1,-1,2,2,1,2,2,-1,-1,2,-1,-1,0,1,0,-1,-1,2,2,2,-1,-1,-1,818018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,4,2,-1,-1,-1,-1,-1,-1,2,-1,1,4,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,2,-1,-1,2,0,0
1235,1,1,2,-1,2,2,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,0,2,-1,-1,2,1,0,-1,6,-1,1,0,1,1,1,-1,-1,-1,0,1,1,-1,2,1,4,2,-1,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,0,5,0,-1,-1,2,1,-1,-1,-1,-1,818004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,4,2,-1,-1,-1,-1,-1,-1,2,-1,4,4,2,2,0,2,-1,-1,-1,-1,1,1,0,-1,0,-1,2,2,-1,2,-1,-1,2,1,0
1236,2,5,2,-1,2,2,-1,-1,-1,2,-1,-1,-1,1,2,-1,-1,0,1,1,-1,2,2,0,-1,2,-1,1,1,1,2,-1,2,2,-1,1,2,1,-1,2,1,4,2,-1,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,2,-1,-1,0,2,0,-1,-1,2,3,-1,-1,-1,-1,818001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,4,2,-1,-1,-1,-1,-1,-1,2,-1,4,4,2,2,0,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,2,0,0
1237,1,1,2,-1,1,1,-1,2,-1,-1,-1,-1,-1,2,2,-1,-1,0,2,-1,-1,2,1,0,-1,6,-1,0,1,0,2,2,2,-1,-1,1,2,1,-1,2,-1,1,1,1,2,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,1,1,0,-1,2,2,2,-1,-1,-1,-1,818002,3,10,60,3,-1,1,200,0,0,0,-1,0,5,-1,-1,-1,0,0,2,2,2,2,1,1,1,2,-1,-1,-1,1,-1,4,4,2,-1,0,2,-1,3,0,1,2,-1,0,-1,-1,0,2,2,-1,2,-1,-1,2,0,0
1238,2,5,2,-1,2,2,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,0,2,-1,-1,2,2,0,-1,5,-1,0,0,1,1,2,-1,-1,-1,1,2,1,2,2,-1,4,2,-1,2,-1,2,1,2,1,-1,-1,-1,-1,-1,2,-1,-1,2,-1,-1,0,2,0,-1,-1,1,3,-1,2,2,-1,818014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,4,2,-1,2,2,-1,-1,-1,2,-1,4,4,2,2,1,-1,-1,-1,-1,2,-1,-1,-1,1,-1,-1,1,2,-1,2,-1,-1,2,0,0
1239,4,2,2,-1,2,1,-1,-1,-1,2,-1,-1,-1,1,2,-1,-1,1,2,-1,-1,2,2,0,-1,2,-1,0,0,1,1,1,2,2,-1,1,2,2,2,-1,2,4,2,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,2,-1,-1,-1,2,-1,-1,1,1,1,-1,-1,2,1,-1,-1,1,-1,818012,3,20,110,-1,-1,3,125,1,0,-1,-1,0,3,2,-1,-1,1,0,2,-1,2,4,1,2,2,-1,-1,-1,-1,2,-1,4,4,2,-1,1,2,-1,1,-1,2,2,1,-1,-1,-1,1,1,2,-1,2,-1,-1,2,0,1
1240,1,3,2,-1,2,2,-1,-1,-1,2,-1,-1,-1,2,2,-1,-1,1,2,1,-1,1,2,0,-1,5,-1,1,0,1,1,2,-1,-1,2,1,2,1,2,2,-1,4,2,-1,2,-1,2,-1,-1,2,-1,2,-1,-1,-1,-1,-1,-1,2,-1,-1,0,5,0,-1,-1,2,3,-1,2,-1,-1,818016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,4,2,-1,-1,-1,-1,-1,-1,2,-1,4,4,1,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,2,-1,-1,2,0,0
1241,1,4,2,-1,2,2,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,0,2,-1,-1,2,2,0,-1,3,-1,1,0,0,2,-1,-1,2,2,1,2,1,2,2,-1,4,2,-1,2,-1,-1,-1,-1,2,-1,2,1,-1,2,-1,-1,-1,2,-1,-1,0,2,0,-1,-1,2,3,-1,-1,-1,-1,818021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,2,2,4,2,-1,-1,-1,-1,-1,-1,2,-1,4,4,2,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,2,0,0
1242,1,2,2,-1,2,2,-1,-1,-1,2,-1,-1,-1,1,2,-1,1,1,2,-1,-1,1,2,0,-1,3,-1,0,0,1,2,-1,-1,2,2,1,2,1,2,2,-1,4,2,-1,-1,-1,-1,-1,1,-1,2,-1,-1,1,2,2,-1,-1,2,-1,-1,1,2,0,-1,-1,2,3,-1,-1,-1,-1,818015,3,60,120,3,10,2,-1,1,0,0,-1,0,5,1,-1,-1,0,0,2,2,2,2,1,1,1,2,-1,-1,-1,1,-1,4,4,2,-1,0,2,-1,2,0,1,2,-1,1,-1,-1,0,1,2,-1,2,-1,-1,2,1,1
1243,4,4,2,-1,1,2,-1,-1,-1,2,-1,-1,-1,2,2,-1,-1,1,2,-1,2,2,2,0,-1,2,-1,0,1,1,1,1,2,-1,2,0,4,2,-1,-1,1,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,1,-1,-1,2,-1,-1,1,1,0,-1,2,2,3,-1,-1,2,-1,818027,1,60,130,1,-1,1,125,0,0,1,-1,0,1,-1,-1,-1,1,0,2,-1,2,1,1,2,2,2,-1,2,-1,2,-1,4,4,2,-1,1,1,-1,3,-1,-1,1,1,-1,1,0,0,1,2,-1,2,-1,-1,2,0,0
1244,2,3,2,-1,2,2,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,2,1,-1,2,2,0,-1,6,-1,0,1,1,1,1,-1,-1,-1,0,4,1,2,-1,1,1,1,1,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,0,2,0,-1,-1,2,3,-1,2,-1,-1,818026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,4,2,-1,-1,-1,-1,-1,-1,2,-1,4,4,2,2,0,-1,-1,-1,1,-1,1,2,-1,1,1,1,1,2,-1,-1,-1,-1,2,1,1
1245,3,3,2,-1,1,2,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,0,2,1,2,1,1,1,-1,2,-1,1,1,0,2,-1,2,2,-1,1,2,1,2,-1,1,1,2,-1,2,-1,1,1,-1,-1,2,2,2,1,1,2,-1,-1,2,-1,-1,0,2,1,-1,-1,2,3,-1,2,2,-1,818022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,4,2,-1,-1,-1,-1,-1,-1,2,-1,4,4,1,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,2,0,0
1246,4,1,2,-1,2,2,-1,-1,-1,2,-1,-1,-1,1,2,-1,-1,0,2,1,-1,2,2,0,-1,1,-1,0,1,0,2,-1,-1,2,1,1,4,2,2,-1,1,4,2,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,-1,-1,-1,-1,2,-1,-1,0,1,1,-1,2,2,3,-1,2,1,-1,818002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,-1,2,4,2,-1,2,-1,-1,-1,-1,2,1,4,4,2,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,2,0,0
1247,2,2,2,-1,2,2,-1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,2,2,-1,2,1,0,-1,1,-1,0,1,0,1,-1,2,2,1,1,4,2,2,-1,-1,4,2,-1,-1,4,-1,-1,1,1,-1,1,-1,1,2,2,-1,-1,2,-1,-1,0,1,0,-1,2,2,3,2,1,-1,-1,818021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,2,2,4,2,-1,-1,-1,1,-1,-1,2,-1,4,4,2,-1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,2,0,0
1248,1,1,2,-1,2,2,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,1,2,-1,-1,1,1,0,-1,1,-1,1,0,1,2,-1,2,2,1,1,4,2,2,2,1,4,2,-1,-1,-1,-1,1,-1,1,2,2,2,-1,2,2,1,-1,2,-1,-1,0,-1,0,-1,-1,2,3,-1,-1,-1,-1,818016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,4,2,-1,-1,-1,-1,-1,-1,2,-1,1,4,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,2,0,0
1249,2,5,2,-1,2,2,2,-1,-1,2,-1,-1,-1,2,2,-1,-1,0,1,-1,2,1,1,0,-1,5,-1,1,1,1,2,-1,-1,2,-1,1,2,1,2,2,1,4,2,-1,2,2,2,-1,1,2,2,-1,-1,1,-1,-1,-1,-1,2,-1,-1,0,4,0,-1,-1,2,2,-1,2,-1,-1,818001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,2,4,2,-1,-1,-1,-1,-1,-1,2,-1,4,4,1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,2,0,0
